district	fips	year	party	score	std_shock_end_1	std_shock_end_2	std_shock_end_3	std_shock_end_4	std_shock_end_5	std_shock_end_10	std_shock_exo_1	std_shock_exo_2	std_shock_exo_3	std_shock_exo_4	std_shock_exo_5	std_shock_exo_10	district1	state
"CA47"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	40	"CA"
"CA43"	6037.0	2003.0	"D"	90.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	36	"CA"
"CA38"	6037.0	2003.0	"R"	10.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	30	"CA"
"CA42"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	35	"CA"
"CA56"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	49	"CA"
"CA53"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	47	"CA"
"CA48"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	41	"CA"
"CA51"	6037.0	2003.0	"D"	70.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	45	"CA"
"CA50"	6037.0	2003.0	"D"	30.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	44	"CA"
"CA46"	6037.0	2003.0	"D"	100.0	0.1445149	0.1341251	-0.13543496	-0.12855133	-0.14307494	-0.16676594	0.7604267	0.36800945	-0.008134089	0.20122986	0.19861722	0.40596128	39	"CA"
"CA39"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	31	"CA"
"CA50"	6037.0	2004.0	"D"	82.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	44	"CA"
"CA53"	6037.0	2004.0	"D"	73.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	47	"CA"
"CA38"	6037.0	2004.0	"R"	0.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	30	"CA"
"CA49"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	42	"CA"
"CA47"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	40	"CA"
"CA46"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	39	"CA"
"CA52"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	46	"CA"
"CA44"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	37	"CA"
"CA51"	6037.0	2004.0	"D"	36.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	45	"CA"
"CA55"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	48	"CA"
"CA43"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	36	"CA"
"CA56"	6037.0	2004.0	"D"	55.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	49	"CA"
"CA36"	6037.0	2004.0	"R"	0.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	28	"CA"
"CA58"	6037.0	2004.0	"D"	64.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	51	"CA"
"CA48"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	41	"CA"
"CA57"	6037.0	2004.0	"D"	64.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	50	"CA"
"CA42"	6037.0	2004.0	"D"	73.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	35	"CA"
"CA45"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	38	"CA"
"CA41"	6037.0	2004.0	"D"	100.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	34	"CA"
"CA40"	6037.0	2004.0	"D"	91.0	0.5887056	0.40389565	0.267971	-0.0119672315	-0.038168974	-0.16842389	0.9939622	1.0646145	0.71057034	0.30443543	0.47908264	0.40769973	33	"CA"
"CA50"	6037.0	2005.0	"D"	90.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	44	"CA"
"CA40"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	33	"CA"
"CA57"	6037.0	2005.0	"D"	70.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	50	"CA"
"CA38"	6037.0	2005.0	"R"	20.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	30	"CA"
"CA41"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	34	"CA"
"CA45"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	38	"CA"
"CA51"	6037.0	2005.0	"D"	80.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	45	"CA"
"CA49"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	42	"CA"
"CA48"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	41	"CA"
"CA53"	6037.0	2005.0	"D"	0.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	47	"CA"
"CA47"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	40	"CA"
"CA43"	6037.0	2005.0	"D"	80.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	36	"CA"
"CA52"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	46	"CA"
"CA58"	6037.0	2005.0	"D"	50.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	51	"CA"
"CA46"	6037.0	2005.0	"D"	90.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	39	"CA"
"CA56"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	49	"CA"
"CA39"	6037.0	2005.0	"D"	90.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	31	"CA"
"CA42"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	35	"CA"
"CA55"	6037.0	2005.0	"D"	100.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	48	"CA"
"CA44"	6037.0	2005.0	"D"	80.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	37	"CA"
"CA36"	6037.0	2005.0	"R"	0.0	0.23200181	0.45625743	0.2957205	0.24076512	-0.016316066	-0.16416222	0.4651551	0.8265099	0.97601545	0.7307654	0.37168723	0.059602797	28	"CA"
"CA40"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	33	"CA"
"CA53"	6037.0	2006.0	"D"	82.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	47	"CA"
"CA38"	6037.0	2006.0	"R"	9.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	30	"CA"
"CA36"	6037.0	2006.0	"R"	0.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	28	"CA"
"CA48"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	41	"CA"
"CA42"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	35	"CA"
"CA56"	6037.0	2006.0	"D"	82.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	49	"CA"
"CA39"	6037.0	2006.0	"D"	91.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	31	"CA"
"CA50"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	44	"CA"
"CA55"	6037.0	2006.0	"D"	91.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	48	"CA"
"CA49"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	42	"CA"
"CA52"	6037.0	2006.0	"D"	91.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	46	"CA"
"CA46"	6037.0	2006.0	"D"	91.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	39	"CA"
"CA43"	6037.0	2006.0	"D"	91.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	36	"CA"
"CA58"	6037.0	2006.0	"D"	45.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	51	"CA"
"CA45"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	38	"CA"
"CA41"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	34	"CA"
"CA44"	6037.0	2006.0	"D"	82.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	37	"CA"
"CA57"	6037.0	2006.0	"D"	55.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	50	"CA"
"CA47"	6037.0	2006.0	"D"	100.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	40	"CA"
"CA51"	6037.0	2006.0	"D"	73.0	0.084417835	0.1582132	0.31001675	0.23146263	0.16209395	-0.13180907	0.30070284	0.4440188	0.7308806	0.91800654	0.7141724	0.14709684	45	"CA"
"CA46"	6037.0	2007.0	"D"	92.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	39	"CA"
"CA47"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	40	"CA"
"CA36"	6037.0	2007.0	"R"	0.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	28	"CA"
"CA39"	6037.0	2007.0	"D"	83.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	31	"CA"
"CA40"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	33	"CA"
"CA58"	6037.0	2007.0	"D"	67.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	51	"CA"
"CA50"	6037.0	2007.0	"D"	92.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	44	"CA"
"CA43"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	36	"CA"
"CA56"	6037.0	2007.0	"D"	83.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	49	"CA"
"CA53"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	47	"CA"
"CA49"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	42	"CA"
"CA52"	6037.0	2007.0	"D"	83.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	46	"CA"
"CA57"	6037.0	2007.0	"D"	75.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	50	"CA"
"CA38"	6037.0	2007.0	"R"	0.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	30	"CA"
"CA48"	6037.0	2007.0	"D"	92.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	41	"CA"
"CA44"	6037.0	2007.0	"D"	92.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	37	"CA"
"CA41"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	34	"CA"
"CA45"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	38	"CA"
"CA51"	6037.0	2007.0	"D"	92.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	45	"CA"
"CA42"	6037.0	2007.0	"D"	100.0	-0.2090347	-0.12514183	-0.06885419	0.080590926	0.039884873	-0.1767886	0.0794632	0.16547023	0.3340733	0.63074803	0.8355685	0.18031856	35	"CA"
"CA39"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	31	"CA"
"CA47"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	40	"CA"
"CA48"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	41	"CA"
"CA58"	6037.0	2008.0	"D"	60.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	51	"CA"
"CA42"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	35	"CA"
"CA53"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	47	"CA"
"CA56"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	49	"CA"
"CA45"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	38	"CA"
"CA40"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	33	"CA"
"CA52"	6037.0	2008.0	"D"	80.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	46	"CA"
"CA44"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	37	"CA"
"CA55"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	48	"CA"
"CA51"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	45	"CA"
"CA49"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	42	"CA"
"CA46"	6037.0	2008.0	"D"	70.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	39	"CA"
"CA50"	6037.0	2008.0	"D"	80.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	44	"CA"
"CA43"	6037.0	2008.0	"D"	90.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	36	"CA"
"CA57"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	50	"CA"
"CA41"	6037.0	2008.0	"D"	100.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	34	"CA"
"CA36"	6037.0	2008.0	"R"	0.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	28	"CA"
"CA38"	6037.0	2008.0	"R"	30.0	-0.37279743	-0.34105074	-0.2544398	-0.18687111	-0.046527453	-0.18477567	-0.04544739	-0.056784943	0.011068016	0.15733469	0.4106048	0.3451332	30	"CA"
"CA49"	6037.0	2009.0	"D"	67.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	42	"CA"
"CA56"	6037.0	2009.0	"D"	53.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	49	"CA"
"CA42"	6037.0	2009.0	"D"	87.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	35	"CA"
"CA53"	6037.0	2009.0	"D"	67.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	47	"CA"
"CA36"	6037.0	2009.0	"R"	13.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	28	"CA"
"CA52"	6037.0	2009.0	"D"	53.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	46	"CA"
"CA39"	6037.0	2009.0	"D"	47.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	31	"CA"
"CA38"	6037.0	2009.0	"R"	13.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	30	"CA"
"CA55"	6037.0	2009.0	"D"	47.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	48	"CA"
"CA41"	6037.0	2009.0	"D"	87.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	34	"CA"
"CA46"	6037.0	2009.0	"D"	67.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	39	"CA"
"CA57"	6037.0	2009.0	"D"	53.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	50	"CA"
"CA47"	6037.0	2009.0	"D"	60.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	40	"CA"
"CA40"	6037.0	2009.0	"D"	73.0	-1.0883346	-0.8226124	-0.62321097	-0.53090316	-0.4350785	-0.20638925	-1.2262743	-0.79554147	-0.66675746	-0.5142519	-0.3560275	-0.17630552	33	"CA"
